SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
105908,0.0,Revolving loans,F,Y,Y,0,225000.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18775,-3821,-5472,-2303,14.0,1,1,0,1,0,0,Managers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.343299853,0.781234635,0.633031641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
105909,0.0,Revolving loans,F,N,N,0,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-20177,365243,-1091,-3201,,1,0,0,1,0,0,,2,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,,0.599393727,0.318595524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
105910,0.0,Cash loans,F,N,Y,0,61650.0,405000.0,24601.5,405000.0,Family,Working,Lower secondary,Married,House / apartment,0.028663,-19323,-1815,-2867,-2878,,1,1,0,1,0,0,,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,School,,0.364387934,0.629674251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105911,0.0,Cash loans,F,N,Y,0,90000.0,840951.0,22680.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-20356,365243,-4749,-3183,,1,0,0,1,0,0,,2,3,3,SATURDAY,7,0,0,0,1,0,0,XNA,0.718818455,0.521107948,0.69562193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105912,1.0,Cash loans,F,Y,Y,1,270000.0,497520.0,52789.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006852,-11453,-919,-599,-459,15.0,1,1,0,1,0,0,Managers,3,3,3,FRIDAY,8,0,0,0,1,1,1,Self-employed,,0.39383476,0.420610964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
105913,0.0,Cash loans,F,N,Y,0,112500.0,594121.5,30465.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-23284,365243,-4518,-4773,,1,0,0,1,0,0,,2,3,3,MONDAY,8,0,0,0,0,0,0,XNA,0.878128838,0.61081567,0.53348163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
105914,0.0,Cash loans,M,Y,Y,0,225000.0,1078200.0,38331.0,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.010556,-9483,-952,-1049,-2138,10.0,1,1,0,1,0,0,Laborers,1,3,3,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.206127215,0.480636894,0.411848556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105915,0.0,Cash loans,F,Y,Y,1,112500.0,517788.0,25312.5,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.022625,-10248,-741,-3081,-2475,8.0,1,1,0,1,1,0,Accountants,3,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 3,0.349477735,0.571416271,0.698667555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105917,1.0,Revolving loans,F,N,Y,2,135000.0,180000.0,9000.0,180000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-12650,-841,-980,-1968,,1,1,0,1,0,0,Sales staff,4,3,3,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.36954395,0.294083101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105918,0.0,Revolving loans,M,N,Y,1,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-14965,-1384,-9104,-207,,1,1,0,1,0,0,Cleaning staff,3,2,2,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 2,,0.447533133,0.315472155,0.0186,0.0,0.9757,0.6668,0.0079,0.0,0.1379,0.0833,0.125,0.0421,0.0151,0.0123,0.0,0.0,0.0189,0.0,0.9757,0.6798,0.008,0.0,0.1379,0.0833,0.125,0.0431,0.0165,0.0128,0.0,0.0,0.0187,0.0,0.9757,0.6713,0.008,0.0,0.1379,0.0833,0.125,0.0429,0.0154,0.0125,0.0,0.0,reg oper account,block of flats,0.014,"Stone, brick",No,5.0,0.0,5.0,0.0,-195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
105919,0.0,Cash loans,M,Y,Y,1,180000.0,540000.0,39294.0,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.010643,-10442,-334,-5317,-2857,19.0,1,1,1,1,1,0,Security staff,3,2,2,TUESDAY,10,0,1,1,0,1,1,Security,0.635786249,0.209582772,0.347418227,0.0928,0.0059,0.9841,0.7824,0.0116,0.0,0.2069,0.1667,0.2083,0.066,0.0756,0.0809,0.0,0.0,0.0945,0.0061,0.9841,0.7909,0.0117,0.0,0.2069,0.1667,0.2083,0.0675,0.0826,0.0843,0.0,0.0,0.0937,0.0059,0.9841,0.7853,0.0117,0.0,0.2069,0.1667,0.2083,0.0671,0.077,0.0823,0.0,0.0,,block of flats,0.0654,"Stone, brick",No,0.0,0.0,0.0,0.0,-295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,6.0
105920,0.0,Cash loans,M,Y,Y,1,337500.0,142200.0,5359.5,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-10829,-641,-1355,-2835,15.0,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 1,0.286307805,0.671565535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105921,1.0,Cash loans,M,N,Y,0,180000.0,50940.0,5877.0,45000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16657,-328,-3965,-219,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.150657199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105922,0.0,Cash loans,F,N,Y,0,45000.0,113211.0,5575.5,94500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23445,365243,-708,-4076,,1,0,0,1,0,0,,2,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.709687506,0.669056695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
105924,0.0,Cash loans,M,N,Y,0,126000.0,67500.0,7267.5,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.032561,-9685,-1546,-1749,-2280,,1,1,1,1,1,0,Sales staff,1,1,1,WEDNESDAY,17,0,0,0,0,0,0,Trade: type 3,,0.211961751,0.605836265,0.4711,0.3155,0.9796,0.7212,,0.36,0.3103,0.3333,0.375,0.0108,,0.3613,,0.0212,0.48,0.3275,0.9796,0.7321,,0.2417,0.2069,0.3333,0.375,0.011,,0.2375,,0.0225,0.4757,0.3155,0.9796,0.7249,,0.36,0.3103,0.3333,0.375,0.011,,0.3678,,0.0217,reg oper account,block of flats,0.1834,Panel,No,17.0,0.0,16.0,0.0,-1074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
105925,1.0,Cash loans,F,Y,N,0,247500.0,1971072.0,68512.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-18590,-7209,-4487,-322,1.0,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,16,0,0,0,0,0,0,Self-employed,0.396923394,0.704715781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105926,0.0,Cash loans,F,N,N,0,112500.0,238896.0,13711.5,189000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-19168,-4890,-8151,-1189,,1,1,1,1,1,0,,2,1,1,TUESDAY,10,0,0,0,0,0,0,Self-employed,,0.71963091,,0.3747,0.1564,0.9886,0.8436,0.2682,0.44,0.1897,0.6667,0.7083,0.0,0.3013,0.396,0.0193,0.0434,0.2815,0.1189,0.9886,0.8497,0.1986,0.3222,0.1379,0.6667,0.7083,0.0,0.2433,0.3048,0.0117,0.0176,0.3784,0.1564,0.9886,0.8457,0.2699,0.44,0.1897,0.6667,0.7083,0.0,0.3065,0.4031,0.0194,0.0443,reg oper account,block of flats,0.2337,Panel,No,0.0,0.0,0.0,0.0,-712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105927,0.0,Cash loans,F,N,Y,0,135000.0,337500.0,19372.5,337500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-21064,365243,-1883,-4581,,1,0,0,1,0,0,,2,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,,0.524184942,0.652896552,0.0268,0.0069,0.9672,0.5512,0.0408,0.0,0.1379,0.0417,0.0833,0.0,0.0219,0.0161,0.0,0.0336,0.0273,0.0072,0.9672,0.5688,0.0412,0.0,0.1379,0.0417,0.0833,0.0,0.0239,0.0167,0.0,0.0356,0.0271,0.0069,0.9672,0.5572,0.0411,0.0,0.1379,0.0417,0.0833,0.0,0.0222,0.0163,0.0,0.0343,,block of flats,0.0223,Block,No,0.0,0.0,0.0,0.0,-963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105928,0.0,Cash loans,F,N,N,0,180000.0,119358.0,6376.5,85500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00963,-19635,365243,-1253,-2992,,1,0,0,1,0,0,,1,2,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.445371459,0.396219572,0.1536,0.1865,0.9861,0.8096,0.0307,0.0,0.3448,0.1667,0.2083,0.1641,0.1252,0.1453,0.0,0.0,0.1565,0.1935,0.9861,0.8171,0.031,0.0,0.3448,0.1667,0.2083,0.1678,0.1368,0.1513,0.0,0.0,0.1551,0.1865,0.9861,0.8121,0.0309,0.0,0.3448,0.1667,0.2083,0.1669,0.1274,0.1479,0.0,0.0,reg oper account,block of flats,0.131,Panel,No,4.0,0.0,4.0,0.0,-1599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
105929,0.0,Cash loans,M,N,Y,2,135000.0,1159515.0,34033.5,1012500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-13553,-2694,-3915,-4574,,1,1,0,1,0,0,Laborers,4,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.609062399,0.64797686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
105930,0.0,Revolving loans,F,N,Y,0,103500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.025164,-8363,-347,-1399,-1024,,1,1,0,1,0,0,,1,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 2,0.167267202,0.363618442,,0.117,0.0262,0.9876,0.864,0.0628,0.08,0.0517,0.3333,0.375,0.0228,0.0899,0.0468,0.0039,0.264,0.1134,0.0272,0.9851,0.8693,0.0633,0.0806,0.0345,0.3333,0.375,0.0233,0.0983,0.0,0.0039,0.045,0.1181,0.0262,0.9876,0.8658,0.0632,0.08,0.0517,0.3333,0.375,0.0232,0.0915,0.0476,0.0039,0.2696,org spec account,block of flats,0.1056,Panel,No,1.0,0.0,1.0,0.0,-177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105931,0.0,Cash loans,F,N,Y,0,180000.0,900000.0,38133.0,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-21537,365243,-7495,-4772,,1,0,0,1,1,0,,2,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.702307481,0.381512154,0.631354537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105932,0.0,Cash loans,F,Y,N,2,193500.0,2205000.0,60637.5,2205000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-15164,-7681,-8841,-4374,9.0,1,1,0,1,1,0,Core staff,4,2,2,FRIDAY,10,0,0,0,1,0,1,Bank,,0.679207289,0.239226279,0.1572,0.0425,0.9935,0.83,,0.16,0.1379,0.3333,0.375,,,0.1604,,0.1344,0.084,0.0441,0.9876,0.8367,,0.0806,0.069,0.3333,0.375,,,0.0788,,0.0752,0.1587,0.0425,0.9935,0.8323,,0.16,0.1379,0.3333,0.375,,,0.1633,,0.1372,,block of flats,0.2358,"Stone, brick",No,2.0,1.0,2.0,1.0,-978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105933,0.0,Cash loans,F,Y,Y,0,90000.0,91692.0,9522.0,81000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-23680,365243,-13099,-4407,11.0,1,0,0,1,0,0,,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.85004462,0.690018967,0.634705531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105934,0.0,Revolving loans,F,N,Y,1,180000.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-11469,-804,-9576,-881,,1,1,0,1,1,0,Sales staff,3,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.366231397,0.733598574,0.659405532,0.0907,0.0779,0.9876,0.83,0.0036,0.0,0.2069,0.1667,0.0417,0.0934,0.0731,0.0831,0.0039,0.0064,0.0924,0.0808,0.9876,0.8367,0.0036,0.0,0.2069,0.1667,0.0417,0.0955,0.0799,0.0866,0.0039,0.0068,0.0916,0.0779,0.9876,0.8323,0.0036,0.0,0.2069,0.1667,0.0417,0.095,0.0744,0.0846,0.0039,0.0065,reg oper spec account,block of flats,0.0774,Panel,No,0.0,0.0,0.0,0.0,-599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105935,0.0,Cash loans,F,N,Y,0,270000.0,1517724.0,52884.0,1386000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-20832,365243,-7945,-3806,,1,0,0,1,0,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.678578035,0.411848556,0.0626,,0.9901,0.8504,,0.104,0.1103,0.3333,0.375,0.0008,0.045,0.0784,0.0,0.009,0.0378,,0.9891,0.8563,,0.1611,0.1034,0.3333,0.375,0.0008,0.0331,0.0535,0.0,0.0,0.0651,,0.9901,0.8524,,0.12,0.1034,0.3333,0.375,0.0008,0.0457,0.0757,0.0,0.0,reg oper account,block of flats,0.0405,Panel,No,0.0,0.0,0.0,0.0,-711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105936,0.0,Revolving loans,F,N,Y,0,135000.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-16802,-1203,-8371,-351,,1,1,0,1,0,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,Other,0.755378838,0.642410095,0.410102573,0.1227,0.13,0.9801,,,,0.2759,0.1667,,0.0458,,0.1144,,,0.125,0.1349,0.9801,,,,0.2759,0.1667,,0.0469,,0.1191,,,0.1239,0.13,0.9801,,,,0.2759,0.1667,,0.0466,,0.1164,,,,block of flats,0.0899,Panel,No,0.0,0.0,0.0,0.0,-1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
105938,0.0,Cash loans,M,N,N,1,225000.0,1710000.0,47025.0,1710000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-13836,-779,-7840,-4680,,1,1,0,1,0,0,Sales staff,3,1,1,SATURDAY,11,0,1,1,0,0,0,Business Entity Type 3,0.251740235,0.334782152,0.549596502,0.0928,0.075,0.9771,,,0.0,0.2069,0.1667,,,,0.0751,,0.0,0.0945,0.0779,0.9772,,,0.0,0.2069,0.1667,,,,0.0782,,0.0,0.0937,0.075,0.9771,,,0.0,0.2069,0.1667,,,,0.0764,,0.0,,block of flats,0.0784,Panel,No,0.0,0.0,0.0,0.0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105939,0.0,Cash loans,M,N,Y,0,112500.0,675000.0,21775.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01452,-20293,365243,-5899,-2442,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.353388375,0.438495291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
105940,0.0,Cash loans,M,N,Y,0,157500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16394,-156,-9706,-2571,,1,1,0,1,0,0,Drivers,2,2,2,MONDAY,17,0,0,0,1,1,0,Construction,0.55646856,0.591196452,,0.133,0.1499,0.9811,0.7416,0.177,0.0,0.2759,0.1667,0.2083,0.0909,0.1084,0.123,0.0,0.0042,0.1355,0.1555,0.9811,0.7517,0.1786,0.0,0.2759,0.1667,0.2083,0.093,0.1185,0.1282,0.0,0.0045,0.1343,0.1499,0.9811,0.7451,0.1781,0.0,0.2759,0.1667,0.2083,0.0925,0.1103,0.1252,0.0,0.0043,reg oper spec account,block of flats,0.1262,"Stone, brick",No,0.0,0.0,0.0,0.0,-377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105941,0.0,Cash loans,F,N,Y,0,157500.0,521280.0,26743.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009657,-23774,365243,-12757,-4622,,1,0,0,1,0,0,,1,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.814149245,0.404686091,0.263646813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105942,0.0,Cash loans,M,N,N,0,247500.0,918000.0,26968.5,918000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-18148,-3604,-10734,-1382,,1,1,0,1,0,0,Laborers,2,2,1,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.58649517,0.357293268,0.0124,0.0,0.9762,0.6736,0.0016,0.0,0.069,0.0417,0.0833,0.1289,0.0101,0.0102,0.0,0.0,0.0126,0.0,0.9762,0.6864,0.0016,0.0,0.069,0.0417,0.0833,0.1318,0.011,0.0106,0.0,0.0,0.0125,0.0,0.9762,0.678,0.0016,0.0,0.069,0.0417,0.0833,0.1311,0.0103,0.0104,0.0,0.0,not specified,block of flats,0.0087,Wooden,Yes,0.0,0.0,0.0,0.0,-1084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
105943,0.0,Cash loans,M,Y,Y,0,108000.0,670500.0,41148.0,670500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19605,-3073,-11921,-3161,1.0,1,1,0,1,0,0,Drivers,2,2,2,TUESDAY,10,0,0,0,0,0,0,Telecom,,0.673400552,,0.0825,0.081,0.9786,,,0.0,0.1379,0.1667,,,,0.0726,,0.0,0.084,0.084,0.9786,,,0.0,0.1379,0.1667,,,,0.0756,,0.0,0.0833,0.081,0.9786,,,0.0,0.1379,0.1667,,,,0.0739,,0.0,,block of flats,0.0571,Panel,No,0.0,0.0,0.0,0.0,-590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
